ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1981	16	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	7	0
1982	62	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1983	6	2	1	0.000000	63.166667	63.166667	0.000000	0.000000	0	35	0
1984	2	2	1	0.000000	32.000000	31.000000	0.000000	0.000000	0	17	0
1985	19	1	1	0.000000	23.894737	23.368421	0.000000	0.000000	0	17	0
1986	116	1	1	0.000000	14.474138	13.948276	0.000000	0.000000	0	29	0
1987	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1988	4	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	2	0
1989	5	1	1	0.000000	1.400000	1.400000	0.000000	0.000000	0	1	0
1990	103	0	0	0.000000	14.669903	14.669903	0.000000	0.000000	0	19	0
1991	49	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1992	16	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1993	3	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	7	0
1994	13	1	2	0.000000	8.923077	8.923077	0.000000	0.000000	0	8	0
1995	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1996	9	1	1	0.000000	2.222222	2.222222	0.000000	0.000000	0	2	0
